261.8192 	DATA 	Keypress: 0
262.7193 	DATA 	Keypress: 0
263.8194 	DATA 	Mouse: Left button down, pos=(668,176)
263.8231 	EXP 	New trial (rep=2, index=0): {'delay': 0.1, 'freq': 1000, 'condition': 'exp'}
263.8355 	EXP 	text: autoDraw = False
263.8355 	EXP 	textbox: autoDraw = False
263.8355 	EXP 	fixation: autoDraw = True
263.9892 	DATA 	Mouse:  Left button up, pos=(668,176)
264.8186 	EXP 	fixation_2: autoDraw = True
264.8352 	EXP 	fixation: autoDraw = False
265.2584 	DATA 	Keypress: space
265.2685 	EXP 	fixation: autoDraw = False
265.2685 	EXP 	fixation_2: autoDraw = False
265.6518 	EXP 	text: autoDraw = True
265.6518 	EXP 	textbox: autoDraw = True
269.5687 	DATA 	Keypress: 6
270.1936 	DATA 	Keypress: backspace
270.8521 	DATA 	Keypress: 7
272.2257 	DATA 	Keypress: 4
272.4356 	DATA 	Keypress: 0
273.9017 	DATA 	Mouse: Left button down, pos=(668,176)
273.9046 	EXP 	New trial (rep=2, index=1): {'delay': 0.7, 'freq': 1000, 'condition': 'exp'}
273.9177 	EXP 	text: autoDraw = False
273.9177 	EXP 	textbox: autoDraw = False
273.9177 	EXP 	fixation: autoDraw = True
274.0713 	DATA 	Mouse:  Left button up, pos=(668,176)
274.9010 	EXP 	fixation_2: autoDraw = True
274.9176 	EXP 	fixation: autoDraw = False
275.1078 	DATA 	Keypress: space
275.1177 	EXP 	fixation: autoDraw = False
275.1177 	EXP 	fixation_2: autoDraw = False
276.1010 	EXP 	text: autoDraw = True
276.1010 	EXP 	textbox: autoDraw = True
277.6086 	DATA 	Keypress: 6
277.7513 	DATA 	Keypress: 0
277.8745 	DATA 	Keypress: 0
278.4181 	DATA 	Keypress: backspace
278.5747 	DATA 	Keypress: backspace
278.7180 	DATA 	Keypress: backspace
278.8089 	DATA 	Keypress: backspace
279.5844 	DATA 	Keypress: 8
280.1012 	DATA 	Keypress: 0
280.2347 	DATA 	Keypress: 0
281.1677 	DATA 	Mouse: Left button down, pos=(668,176)
281.1707 	EXP 	New trial (rep=2, index=2): {'delay': 0.7, 'freq': 400, 'condition': 'unexp'}
281.1838 	EXP 	text: autoDraw = False
281.1838 	EXP 	textbox: autoDraw = False
281.1838 	EXP 	fixation: autoDraw = True
281.3379 	DATA 	Mouse:  Left button up, pos=(668,176)
282.1671 	EXP 	fixation_2: autoDraw = True
282.1837 	EXP 	fixation: autoDraw = False
282.4891 	DATA 	Keypress: space
282.5170 	EXP 	fixation: autoDraw = False
282.5170 	EXP 	fixation_2: autoDraw = False
283.5005 	EXP 	text: autoDraw = True
283.5005 	EXP 	textbox: autoDraw = True
286.0740 	DATA 	Keypress: 2
286.2340 	DATA 	Keypress: 0
286.3577 	DATA 	Keypress: 0
287.5587 	DATA 	Mouse: Left button down, pos=(663,162)
287.5707 	EXP 	New trial (rep=2, index=3): {'delay': 0.7, 'freq': 1000, 'condition': 'exp'}
287.5832 	EXP 	text: autoDraw = False
287.5832 	EXP 	textbox: autoDraw = False
287.5832 	EXP 	fixation: autoDraw = True
287.7201 	DATA 	Mouse:  Left button up, pos=(663,162)
288.5666 	EXP 	fixation_2: autoDraw = True
288.5831 	EXP 	fixation: autoDraw = False
288.8384 	DATA 	Keypress: space
288.8665 	EXP 	fixation: autoDraw = False
288.8665 	EXP 	fixation_2: autoDraw = False
289.8498 	EXP 	text: autoDraw = True
289.8498 	EXP 	textbox: autoDraw = True
294.4168 	DATA 	Keypress: 9
294.6333 	DATA 	Keypress: 0
294.7572 	DATA 	Keypress: 0
295.8498 	DATA 	Mouse: Left button down, pos=(663,162)
295.8528 	EXP 	New trial (rep=2, index=4): {'delay': 0.1, 'freq': 400, 'condition': 'unexp'}
295.8663 	EXP 	text: autoDraw = False
295.8663 	EXP 	textbox: autoDraw = False
295.8663 	EXP 	fixation: autoDraw = True
296.0194 	DATA 	Mouse:  Left button up, pos=(663,162)
296.8492 	EXP 	fixation_2: autoDraw = True
296.8661 	EXP 	fixation: autoDraw = False
297.1398 	DATA 	Keypress: space
297.1491 	EXP 	fixation: autoDraw = False
297.1491 	EXP 	fixation_2: autoDraw = False
297.5324 	EXP 	text: autoDraw = True
297.5324 	EXP 	textbox: autoDraw = True
299.8494 	DATA 	Keypress: 3
300.4908 	DATA 	Keypress: 7
300.6164 	DATA 	Keypress: 0
301.9164 	DATA 	Mouse: Left button down, pos=(664,160)
301.9196 	EXP 	New trial (rep=2, index=5): {'delay': 0.1, 'freq': 1000, 'condition': 'exp'}
301.9320 	EXP 	text: autoDraw = False
301.9320 	EXP 	textbox: autoDraw = False
301.9320 	EXP 	fixation: autoDraw = True
302.0858 	DATA 	Mouse:  Left button up, pos=(664,160)
302.9153 	EXP 	fixation_2: autoDraw = True
302.9319 	EXP 	fixation: autoDraw = False
303.1888 	DATA 	Keypress: space
303.1986 	EXP 	fixation: autoDraw = False
303.1986 	EXP 	fixation_2: autoDraw = False
303.5819 	EXP 	text: autoDraw = True
